frame_idx,timestamp,torso_angle,aspect_ratio,hip_velocity,state,confidence
0,0.0,59.39155910983751,0.4632568256395833,,normal,0.0
1,0.03333333333333333,61.25428497955783,0.41459887875162404,-0.026495307683944702,normal,0.0
2,0.06666666666666667,67.79841575968099,0.3898636520696815,-0.0657150149345398,normal,0.0
3,0.1,73.99961032739101,0.4013188943547939,-0.058456063270568834,normal,0.0
4,0.13333333333333333,80.72943467854262,0.4179660527501651,-0.2160367369651795,normal,0.0
5,0.16666666666666666,80.29136537643099,0.41954081044564123,-0.03633499145507813,normal,0.0
6,0.2,80.5488466048381,0.40423151467587287,0.008410513401031489,normal,0.0
7,0.23333333333333334,82.45131395258325,0.43531954788948873,-0.061230808496475234,normal,0.0
8,0.26666666666666666,76.39878721902708,0.4734383239084083,0.0191245973110199,normal,0.0
9,0.3,79.72668106761463,0.4656595233187298,0.018617659807205204,normal,0.0
10,0.3333333333333333,81.79347436955261,0.4807827291397746,-0.0348883867263794,normal,0.0
11,0.36666666666666664,83.12439506393724,0.4839624047737731,0.023712962865829475,normal,0.0
12,0.4,85.56031387956537,0.4524960078950694,0.039622932672500555,normal,0.0
13,0.43333333333333335,86.89391464376857,0.5161197789215569,0.05579799413681032,normal,0.0
14,0.4666666666666667,86.61768149549897,0.5117686309109635,0.07513761520385744,normal,0.0
15,0.5,85.36597842097659,0.5501207245346197,0.15912517905235293,normal,0.0
16,0.5333333333333333,82.58741600395973,0.5986161299324797,0.2652928233146668,normal,0.0
17,0.5666666666666667,85.8125828265329,0.6080782738313651,0.017846524715423587,normal,0.0
18,0.6,87.72554167968961,0.6303617589292712,0.014251470565795902,normal,0.0
19,0.6333333333333333,89.85608908725659,0.662564049416735,0.009692609310150148,normal,0.0
20,0.6666666666666666,89.6473495953311,0.6771917325617132,0.01799583435058594,normal,0.0
21,0.7,88.68861669138728,0.6747260559024364,0.044823735952377326,normal,0.0
22,0.7333333333333333,89.71966183662384,0.6808663779723125,0.11080965399742129,normal,0.0
23,0.7666666666666667,89.95809426712077,0.6983167731641629,0.09459882974624605,normal,0.0
24,0.8,89.09242125253274,0.7137881816678282,0.05460128188133241,normal,0.0
25,0.8333333333333334,89.30784013810067,0.7089984192274799,0.10557398200035098,normal,0.0
26,0.8666666666666667,88.34318224830655,0.7290721382503876,0.21700903773307806,normal,0.0
27,0.9,82.59097079812197,0.7444103055257641,0.3389748930931092,normal,0.0
28,0.9333333333333333,78.30522228605182,0.7440293153064792,0.21953746676445013,normal,0.0
29,0.9666666666666667,73.05675637104143,0.7317580428312525,0.26750430464744573,normal,0.0
30,1.0,67.96080909900506,0.722063446549698,0.31108438968658453,normal,0.0
31,1.0333333333333334,64.04631263544073,0.7010449471840273,0.27908965945243747,normal,0.0
32,1.0666666666666667,62.76328018289136,0.6848600617387934,0.20614206790924144,normal,0.0
33,1.1,62.69589118323017,0.6721755345603353,0.19266754388809143,normal,0.0
34,1.1333333333333333,61.905602516143205,0.6189355675974194,0.22390812635421833,normal,0.0
35,1.1666666666666667,63.36988158455903,0.5648336096232898,0.20498737692832883,normal,0.0
36,1.2,61.82231840016314,0.574514137301151,0.227479040622712,normal,0.0
37,1.2333333333333334,62.27588746670999,0.5625164164768514,0.21613150835037165,normal,0.0
38,1.2666666666666666,60.84521250202395,0.569755683547237,0.19999355077743602,normal,0.0
39,1.3,62.74578651994957,0.5757511178692041,0.19726574420928894,normal,0.0
40,1.3333333333333333,61.22679232911854,0.5879752386496614,0.26146978139877414,normal,0.0
41,1.3666666666666667,58.79436129101265,0.614049728795334,0.29587984085082913,normal,0.0
42,1.4,57.15800609550557,0.6238153017597299,0.269879400730134,normal,0.0
43,1.4333333333333333,60.60408748858325,0.6335111978198271,0.21036297082900934,normal,0.0
44,1.4666666666666666,59.01512732930504,0.6567188236422286,0.2137014269828804,normal,0.0
45,1.5,59.81097426165155,0.6924128094484016,0.18892943859100284,normal,0.0
46,1.5333333333333334,62.90239882388682,0.714464721695516,0.18317967653274478,normal,0.0
47,1.5666666666666667,63.62656841502224,0.7319378271553818,0.3409543633461011,normal,0.0
48,1.6,63.801227447536476,0.7577834494068153,0.2673375606536857,normal,0.0
49,1.6333333333333333,76.54573925432288,0.7864847300935912,0.05663752555847188,normal,0.0
50,1.6666666666666667,86.51954874272995,0.7211201369408224,0.20386040210723813,normal,0.0
51,1.7,83.20678636994957,0.6630779070022742,0.12817740440368697,normal,0.0
52,1.7333333333333334,77.99767804219263,0.6131580751996374,0.15583187341690016,normal,0.0
53,1.7666666666666666,70.66079460367465,0.5564934719814302,0.054037570953369335,normal,0.0
54,1.8,67.11470588520935,0.5369181168424882,0.12257516384124718,normal,0.0
55,1.8333333333333333,64.6915140168154,0.5312111586326611,0.1530191302299505,normal,0.0
56,1.8666666666666667,60.08527556423124,0.5053112719770101,0.030755102634429834,normal,0.0
57,1.9,59.31654110377168,0.492504765505957,0.02032667398452766,normal,0.0
58,1.9333333333333333,58.0557261007329,0.4742739853992074,0.09305477142333955,normal,0.0
59,1.9666666666666666,56.02847776531789,0.4593249473711139,0.0032043457031250113,normal,0.0
60,2.0,53.88933675682223,0.44682459857774176,-0.045602023601531844,normal,0.0
61,2.033333333333333,52.6055134378618,0.44093748226352353,-0.0348821282386781,normal,0.0
62,2.066666666666667,50.89539778539989,0.4369515383117466,-0.06733238697051937,normal,0.0
63,2.1,49.01823006606061,0.43390729265491385,-0.07228821516037014,normal,0.0
64,2.1333333333333333,47.80045579762916,0.43129877396560146,-0.05091816186904925,normal,0.0
65,2.1666666666666665,46.7657816530642,0.4352409338608871,-0.03316104412078869,normal,0.0
66,2.2,46.190623748116266,0.44116055142217886,-0.06428629159927306,normal,0.0
67,2.2333333333333334,46.02488714881401,0.4486715305871291,-0.06252318620681785,normal,0.0
68,2.2666666666666666,45.81076410155267,0.4517894218390551,-0.06817460060119652,normal,0.0
69,2.3,45.744695467959126,0.4551073540091285,-0.03462910652160657,normal,0.0
70,2.3333333333333335,45.632888552830714,0.4574589661228678,-0.00525534152984614,normal,0.0
