frame_idx,timestamp,torso_angle,aspect_ratio,hip_velocity,state,confidence
0,0.0,1.3528114439651797,0.048779565044674664,,normal,0.0
1,0.03333333333333333,,,,normal,0.0
2,0.06666666666666667,1.1201511930073698,0.08706735848019463,,normal,0.0
3,0.1,0.35349560517109024,0.16408931384567363,0.7063494622707366,normal,0.0
4,0.13333333333333333,0.988757625659369,0.09008508977361436,0.10736167430877688,normal,0.0
5,0.16666666666666666,1.2481809448638277,0.08236050015848992,0.8356171846389773,normal,0.0
6,0.2,0.9494933947150905,0.041595812453340104,-0.566466003656387,normal,0.0
7,0.23333333333333334,1.0410403731061626,0.07508000442547674,-1.7319980263710026,normal,0.0
8,0.26666666666666666,,,,normal,0.0
9,0.3,2.2509752662530333,0.07718596701662023,,normal,0.0
10,0.3333333333333333,1.5346039062097212,0.07118357602226551,-1.2752035260200503,normal,0.0
11,0.36666666666666664,,,,normal,0.0
12,0.4,1.379615997140646,0.1425368602819092,,normal,0.0
13,0.43333333333333335,1.0448533856943774,0.15476958010733058,0.19065856933593756,normal,0.0
14,0.4666666666666667,1.359515782627223,0.1111826895248981,-0.030862838029861457,normal,0.0
15,0.5,0.7331028034310364,0.0957127686786398,-0.14019504189491275,normal,0.0
16,0.5333333333333333,0.6602466256746315,0.06159765720556777,0.036905854940414436,normal,0.0
17,0.5666666666666667,,,,normal,0.0
18,0.6,3.0960415059499424,0.14384936925821343,,normal,0.0
19,0.6333333333333333,1.7475054425820127,0.1195494554982101,-0.7768736779689791,normal,0.0
20,0.6666666666666666,,,,normal,0.0
21,0.7,2.1436305839353103,0.07115846866073056,,normal,0.0
22,0.7333333333333333,2.072077825725468,0.07399131250426919,-0.5194191634655,normal,0.0
23,0.7666666666666667,1.6001727296461712,0.08371620119979624,-0.5014067888259872,normal,0.0
24,0.8,1.3470590342008877,0.09072522584389635,0.005059316754341126,normal,0.0
25,0.8333333333333334,,,,normal,0.0
26,0.8666666666666667,2.8655269807395825,0.06052517229670958,,normal,0.0
27,0.9,3.1741683938966427,0.07643000761224182,-0.3406146168708802,normal,0.0
28,0.9333333333333333,2.4669692730879986,0.055966847306610376,-0.35364300012588507,normal,0.0
29,0.9666666666666667,,,,normal,0.0
30,1.0,2.3360023919454527,0.08780493605076381,,normal,0.0
31,1.0333333333333334,1.7280165579818278,0.08110658202946103,-1.209654137492176,normal,0.0
32,1.0666666666666667,1.879856752255793,0.10227234920318062,0.25638721883297055,normal,0.0
33,1.1,2.1541001360168264,0.08112193968471716,-0.6501598656177501,normal,0.0
34,1.1333333333333333,,,,normal,0.0
35,1.1666666666666667,1.803878004863926,0.07134657545800215,,normal,0.0
36,1.2,1.5080931890145368,0.09427562454410275,-0.9732411056757008,normal,0.0
37,1.2333333333333334,,,,normal,0.0
38,1.2666666666666666,,,,normal,0.0
39,1.3,1.7989441961074046,0.07447626954476269,,normal,0.0
40,1.3333333333333333,,,,normal,0.0
41,1.3666666666666667,1.232596922841304,0.07009473164525634,,normal,0.0
42,1.4,1.2546061443370937,0.06234043602517756,-1.9306491315364906,normal,0.0
43,1.4333333333333333,,,,normal,0.0
44,1.4666666666666666,2.39252318861919,0.10643493600999665,,normal,0.0
45,1.5,1.6693320649768815,0.05392204933851686,-0.5003231763839706,normal,0.0
46,1.5333333333333334,1.7594765167229174,0.035000915123809054,-0.15616536140441847,normal,0.0
47,1.5666666666666667,2.207728947883113,0.10050110043215174,0.19838780164718697,normal,0.0
48,1.6,2.143568493432358,0.10281916897323205,-0.49620464444160306,normal,0.0
49,1.6333333333333333,,,,normal,0.0
50,1.6666666666666667,2.8595583796635275,0.07706127040863195,,normal,0.0
51,1.7,,,,normal,0.0
52,1.7333333333333334,1.946140465384025,0.11089232849453654,,normal,0.0
53,1.7666666666666666,,,,normal,0.0
54,1.8,1.5831937760979158,0.06777532651811542,,normal,0.0
55,1.8333333333333333,,,,normal,0.0
56,1.8666666666666667,1.9680433143504124,0.041118070655733266,,normal,0.0
57,1.9,,,,normal,0.0
58,1.9333333333333333,1.3996025400108105,0.059472818797029176,,normal,0.0
59,1.9666666666666666,,,,normal,0.0
60,2.0,1.0067552064903846,0.04566028420748606,,normal,0.0
61,2.033333333333333,,,,normal,0.0
62,2.066666666666667,0.9563426254538513,0.04737703459343063,,normal,0.0
63,2.1,1.1074742767980195,0.05415028463192843,-0.9729029238224064,normal,0.0
64,2.1333333333333333,,,,normal,0.0
65,2.1666666666666665,1.6116963457450557,0.0728800910183865,,normal,0.0
66,2.2,,,,normal,0.0
67,2.2333333333333334,2.072811612628567,0.07603055412093662,,normal,0.0
68,2.2666666666666666,,,,normal,0.0
69,2.3,0.6557534148318842,0.17685885875491095,,normal,0.0
70,2.3333333333333335,0.6827257171327553,0.1334054737452514,0.13969950377940996,normal,0.0
71,2.3666666666666667,0.6105734949064748,0.17116902168715525,-0.038595199584961076,normal,0.0
72,2.4,0.28121006458727577,0.24443309723927387,-0.4899170994758623,normal,0.0
73,2.433333333333333,0.10095738961910017,0.20976490684803858,-1.8558223173022337,normal,0.0
74,2.466666666666667,,,,normal,0.0
75,2.5,0.1320801887219701,0.2919642679017484,,normal,0.0
76,2.533333333333333,0.40970619219999066,0.30325564797320875,-1.109863668680195,normal,0.0
77,2.566666666666667,0.41990284706944225,0.27878442819585586,0.26038348674773915,normal,0.0
78,2.6,0.9239691506378169,0.27018367543941846,0.03172393888235103,normal,0.0
79,2.6333333333333333,1.071514363189182,0.2254505656872605,0.4183882847428337,normal,0.0
80,2.6666666666666665,1.327943937689488,0.2682443181125796,0.1587787270545965,normal,0.0
81,2.7,1.4227244178728233,0.26289083727871865,0.12560807168483612,normal,0.0
82,2.7333333333333334,1.3786408798812164,0.2965946501051976,-1.1412165686488192,normal,0.0
83,2.7666666666666666,1.6776169333630022,0.3258790530175248,0.8775820210576089,normal,0.0
84,2.8,,,,normal,0.0
85,2.8333333333333335,0.6547401527787993,0.42182256035054416,,normal,0.0
86,2.8666666666666667,,,,normal,0.0
87,2.9,,,,normal,0.0
88,2.933333333333333,,,,normal,0.0
89,2.966666666666667,,,,normal,0.0
90,3.0,,,,normal,0.0
91,3.033333333333333,,,,normal,0.0
92,3.066666666666667,22.10164871333393,0.3480198534370297,,normal,0.0
93,3.1,20.865626282150828,0.34094155979432683,0.2986312957364145,normal,0.0
94,3.1333333333333333,19.66841425018926,0.3309796289959033,0.34803512535290915,normal,0.0
95,3.1666666666666665,18.958912702006284,0.3274981959909764,0.32620077487081406,normal,0.0
96,3.2,18.89976683639979,0.3367704323257606,0.47706465236842166,normal,0.0
97,3.2333333333333334,19.466445122117296,0.34760503376313995,0.6789867393672491,normal,0.0
98,3.2666666666666666,19.973335670267442,0.29673435206329146,0.7890959456563024,normal,0.0
99,3.3,20.318418292335952,0.26773070483580735,0.8978627622127565,normal,0.0
100,3.3333333333333335,20.733189247480908,0.2516672579041086,1.0480110347270863,impact_detected,0.3
101,3.3666666666666667,21.748330241570752,0.22851100868756466,1.293944567441945,impact_detected,0.4
102,3.4,21.316573033822273,0.21710240287432864,0.961084440350536,impact_detected,0.4
103,3.433333333333333,21.736759568713694,0.2063066319220269,1.0463102906942405,impact_detected,0.4
104,3.466666666666667,22.577216008823097,0.2099785212073806,0.8916816115379247,impact_detected,0.4
105,3.5,23.601598984697123,0.2043055637598886,1.1046011745929758,impact_detected,0.4
106,3.533333333333333,24.725263160693252,0.20659767217659428,0.9207960963249239,impact_detected,0.4
107,3.566666666666667,25.10099281567336,0.21187647678570848,0.8175466954708019,impact_detected,0.4
108,3.6,24.961196646900625,0.2185025941677029,0.7567839324474361,impact_detected,0.4
109,3.6333333333333333,24.303668582737448,0.22517054897394662,0.7168476283550288,impact_detected,0.4
110,3.6666666666666665,25.56481660497384,0.2193118587753566,0.7281933724880244,impact_detected,0.4
111,3.7,25.92389762871659,0.2017505862565972,0.7103477418422629,impact_detected,0.4
112,3.7333333333333334,26.587573353614875,0.18917744002530926,0.728031992912295,impact_detected,0.4
113,3.7666666666666666,28.00152313479954,0.1865114706405479,0.6032645702362082,impact_detected,0.4
114,3.8,28.05373991103665,0.19032980592482437,0.43411016464233554,impact_detected,0.4
115,3.8333333333333335,28.158513435341295,0.18832474915999117,0.4469740390777544,impact_detected,0.4
116,3.8666666666666667,27.745890618856706,0.18929002277080204,0.2227020263671883,impact_detected,0.4
117,3.9,28.19522296196682,0.1902538134250326,0.30410885810852156,impact_detected,0.4
118,3.933333333333333,28.528066140619252,0.19733690859032935,0.17438650131225647,impact_detected,0.4
119,3.966666666666667,29.061616514556906,0.202012613458886,0.15359312295913546,impact_detected,0.4
120,4.0,29.293128464771275,0.2045402242413657,0.10807693004608193,impact_detected,0.4
121,4.033333333333333,29.37662412484008,0.20581214588980382,0.08584320545196564,fall_confirmed,0.95
122,4.066666666666666,29.045800707500135,0.20574650846113077,0.009829401969909703,fall_confirmed,0.95
123,4.1,28.231539614525076,0.20568025435331982,-0.0613224506378176,fall_confirmed,0.95
124,4.133333333333334,27.883462677709613,0.20480342293587317,-0.026103258132933967,fall_confirmed,0.95
125,4.166666666666667,27.45009379049507,0.2037267060761071,-0.04522383213043229,fall_confirmed,0.95
126,4.2,26.99536637354955,0.20296294583877253,-0.04200965166091934,fall_confirmed,0.95
127,4.233333333333333,26.52730041350044,0.20391875978675428,-0.03909945487976088,fall_confirmed,0.95
128,4.266666666666667,26.43605093415727,0.20574542925740508,-0.061822235584259255,fall_confirmed,0.95
129,4.3,26.571674006584903,0.20721331642769322,-0.021202862262725906,fall_confirmed,0.95
130,4.333333333333333,26.43927496634821,0.2026376828700863,-0.06216287612915061,fall_confirmed,0.95
131,4.366666666666666,26.011055506432218,0.19838244376341096,-0.11907666921615642,fall_confirmed,0.95
132,4.4,25.679297305806525,0.2008905055598331,-0.19252896308898482,fall_confirmed,0.95
133,4.433333333333334,25.37263914125202,0.20124890159731143,-0.1695138216018683,fall_confirmed,0.95
134,4.466666666666667,24.581165859576554,0.20234994887077276,-0.32224148511886713,fall_confirmed,0.95
135,4.5,23.93881088946003,0.2004967795339594,-0.2708843350410471,fall_confirmed,0.95
136,4.533333333333333,23.2282827912941,0.19969143708939013,-0.32948255538940546,fall_confirmed,0.95
137,4.566666666666666,23.44071978490508,0.2031580683643745,-0.222259461879731,fall_confirmed,0.95
138,4.6,23.77016644533802,0.21023876717979265,-0.19452810287475655,fall_confirmed,0.95
139,4.633333333333334,25.054511963948144,0.21938054579027827,-0.14497250318526886,fall_confirmed,0.95
140,4.666666666666667,26.567014410819958,0.22300327819403162,-0.05767196416854879,fall_confirmed,0.95
141,4.7,27.744876294753283,0.22696694463893288,0.030311644077301133,fall_confirmed,0.95
142,4.733333333333333,28.931933662593458,0.23019062911322213,0.0027948617935180764,fall_confirmed,0.95
143,4.766666666666667,30.23891408863725,0.23221110282855242,0.008869171142578156,fall_confirmed,0.95
144,4.8,30.79797941233981,0.23354622902945366,0.02269148826599129,fall_confirmed,0.95
145,4.833333333333333,31.21676348694848,0.23651336140056944,0.007693469524383573,fall_confirmed,0.95
146,4.866666666666666,31.902694817679073,0.23658096403446835,0.06266623735427879,fall_confirmed,0.95
147,4.9,32.098340907862706,0.23497367436961852,0.0511443614959705,fall_confirmed,0.95
148,4.933333333333334,32.04766896389989,0.23024994600155713,0.04184871912002578,fall_confirmed,0.95
149,4.966666666666667,31.89294498081774,0.2286575616241217,0.041508972644806054,fall_confirmed,0.95
150,5.0,32.02843169777014,0.2274574151128991,0.05968183279037497,fall_confirmed,0.95
