frame_idx,timestamp,torso_angle,aspect_ratio,hip_velocity,state,confidence
0,0.0,1.3756770905899918,0.10449385624135393,,normal,0.0
1,0.03333333333333333,1.2293594734355289,0.07605745234135707,-0.6927388161420822,normal,0.0
2,0.06666666666666667,,,,normal,0.0
3,0.1,1.7501624072275384,0.12929957089121646,,normal,0.0
4,0.13333333333333333,1.5708665163823035,0.08409693370888122,-0.15470981597900393,normal,0.0
5,0.16666666666666666,1.3033277013025786,0.063308728295132,-1.3496882468461993,normal,0.0
6,0.2,,,,normal,0.0
7,0.23333333333333334,2.724500230541927,0.09221169278153497,,normal,0.0
8,0.26666666666666666,,,,normal,0.0
9,0.3,0.8619044129984154,0.12200726329489359,,normal,0.0
10,0.3333333333333333,,,,normal,0.0
11,0.36666666666666664,0.8964633326786349,0.10979408362780277,,normal,0.0
12,0.4,0.9180609874430029,0.13742731880571696,2.224963903427121,normal,0.0
13,0.43333333333333335,1.0796916198803517,0.13230902180449633,1.0969363152980807,normal,0.0
14,0.4666666666666667,0.24987065818697007,0.10056028371150205,-0.1134668290615082,normal,0.0
15,0.5,0.31665267010937515,0.03894666888595879,-1.5923322737216954,normal,0.0
16,0.5333333333333333,0.3317768064814709,0.05555122820159711,-0.2612735331058503,normal,0.0
17,0.5666666666666667,0.44460296827303963,0.09459771951550856,1.0482602566480639,normal,0.0
18,0.6,,,,normal,0.0
19,0.6333333333333333,1.7911984515815536,0.05920573912475761,,normal,0.0
20,0.6666666666666666,1.9194528677011002,0.06534450937809942,-0.5298390984535218,normal,0.0
21,0.7,2.3394614614070104,0.07163018840167322,-0.28809249401092535,normal,0.0
22,0.7333333333333333,,,,normal,0.0
23,0.7666666666666667,1.5492200480780756,0.07268847630733494,,normal,0.0
24,0.8,,,,normal,0.0
25,0.8333333333333334,1.144494387979039,0.0588655708514397,,normal,0.0
26,0.8666666666666667,0.88986493409726,0.07195279619074463,-0.9138020128011706,normal,0.0
27,0.9,1.0278666498893951,0.08150289693268879,-0.3809422999620439,normal,0.0
28,0.9333333333333333,,,,normal,0.0
29,0.9666666666666667,0.5284692033483137,0.06863398109379797,,normal,0.0
30,1.0,,,,normal,0.0
31,1.0333333333333334,0.1779065296620057,0.06816807883560379,,normal,0.0
32,1.0666666666666667,,,,normal,0.0
33,1.1,0.22859036413622905,0.06074242371757273,,normal,0.0
34,1.1333333333333333,,,,normal,0.0
35,1.1666666666666667,0.363811214852441,0.10945045577001863,,normal,0.0
36,1.2,,,,normal,0.0
37,1.2333333333333334,0.0676352627805007,0.08713477055505722,,normal,0.0
38,1.2666666666666666,,,,normal,0.0
