frame_idx,timestamp,torso_angle,aspect_ratio,hip_velocity,state,confidence
0,0.0,,,,normal,0.0
1,0.03333333333333333,,,,normal,0.0
2,0.06666666666666667,,,,normal,0.0
3,0.1,,,,normal,0.0
4,0.13333333333333333,,,,normal,0.0
5,0.16666666666666666,,,,normal,0.0
6,0.2,,,,normal,0.0
7,0.23333333333333334,,,,normal,0.0
8,0.26666666666666666,,,,normal,0.0
9,0.3,,,,normal,0.0
10,0.3333333333333333,,,,normal,0.0
11,0.36666666666666664,,,,normal,0.0
12,0.4,,,,normal,0.0
13,0.43333333333333335,,,,normal,0.0
14,0.4666666666666667,,,,normal,0.0
15,0.5,,,,normal,0.0
16,0.5333333333333333,,,,normal,0.0
17,0.5666666666666667,,,,normal,0.0
18,0.6,,,,normal,0.0
19,0.6333333333333333,,,,normal,0.0
20,0.6666666666666666,,,,normal,0.0
21,0.7,,,,normal,0.0
22,0.7333333333333333,,,,normal,0.0
23,0.7666666666666667,,,,normal,0.0
24,0.8,,,,normal,0.0
25,0.8333333333333334,,,,normal,0.0
26,0.8666666666666667,,,,normal,0.0
27,0.9,,,,normal,0.0
28,0.9333333333333333,,,,normal,0.0
29,0.9666666666666667,,,,normal,0.0
30,1.0,,,,normal,0.0
31,1.0333333333333334,,,,normal,0.0
32,1.0666666666666667,,,,normal,0.0
33,1.1,,,,normal,0.0
34,1.1333333333333333,4.822071727691462,0.19953381241046492,,normal,0.0
35,1.1666666666666667,4.951081393127024,0.13722058107800533,0.17337620258331246,normal,0.0
36,1.2,,,,normal,0.0
37,1.2333333333333334,,,,normal,0.0
38,1.2666666666666666,,,,normal,0.0
39,1.3,,,,normal,0.0
40,1.3333333333333333,,,,normal,0.0
41,1.3666666666666667,,,,normal,0.0
42,1.4,,,,normal,0.0
43,1.4333333333333333,,,,normal,0.0
44,1.4666666666666666,,,,normal,0.0
45,1.5,,,,normal,0.0
46,1.5333333333333334,,,,normal,0.0
47,1.5666666666666667,0.3276275727238178,0.09149161282348786,,normal,0.0
48,1.6,0.27952797665383183,0.09080248369786158,-0.15692174434661815,normal,0.0
49,1.6333333333333333,0.1923813144280988,0.09141784111263929,-0.057109594345092975,normal,0.0
50,1.6666666666666667,0.11334511354784575,0.09173001727476147,0.004428774118423448,normal,0.0
51,1.7,0.04076397411228651,0.09178725002097765,-0.024829208850860682,normal,0.0
52,1.7333333333333334,0.1694748332753764,0.09109977751576542,-0.029680430889129545,normal,0.0
53,1.7666666666666666,0.3366314439212769,0.09012371375304952,-0.02021715044975288,normal,0.0
54,1.8,0.5202142249194672,0.08899155861263373,-0.02713277935981742,normal,0.0
