frame_idx,timestamp,torso_angle,aspect_ratio,hip_velocity,state,confidence
0,0.0,,,,normal,0.0
1,0.03333333333333333,,,,normal,0.0
2,0.06666666666666667,,,,normal,0.0
3,0.1,,,,normal,0.0
4,0.13333333333333333,,,,normal,0.0
5,0.16666666666666666,,,,normal,0.0
6,0.2,,,,normal,0.0
7,0.23333333333333334,,,,normal,0.0
8,0.26666666666666666,,,,normal,0.0
9,0.3,,,,normal,0.0
10,0.3333333333333333,,,,normal,0.0
11,0.36666666666666664,,,,normal,0.0
12,0.4,,,,normal,0.0
13,0.43333333333333335,,,,normal,0.0
14,0.4666666666666667,,,,normal,0.0
15,0.5,,,,normal,0.0
16,0.5333333333333333,,,,normal,0.0
17,0.5666666666666667,,,,normal,0.0
18,0.6,,,,normal,0.0
19,0.6333333333333333,,,,normal,0.0
20,0.6666666666666666,,,,normal,0.0
21,0.7,,,,normal,0.0
22,0.7333333333333333,,,,normal,0.0
23,0.7666666666666667,,,,normal,0.0
24,0.8,,,,normal,0.0
25,0.8333333333333334,,,,normal,0.0
26,0.8666666666666667,,,,normal,0.0
27,0.9,,,,normal,0.0
28,0.9333333333333333,,,,normal,0.0
29,0.9666666666666667,,,,normal,0.0
30,1.0,,,,normal,0.0
31,1.0333333333333334,,,,normal,0.0
32,1.0666666666666667,,,,normal,0.0
33,1.1,,,,normal,0.0
34,1.1333333333333333,,,,normal,0.0
35,1.1666666666666667,,,,normal,0.0
36,1.2,,,,normal,0.0
37,1.2333333333333334,,,,normal,0.0
38,1.2666666666666666,,,,normal,0.0
39,1.3,,,,normal,0.0
40,1.3333333333333333,,,,normal,0.0
41,1.3666666666666667,,,,normal,0.0
42,1.4,,,,normal,0.0
43,1.4333333333333333,,,,normal,0.0
44,1.4666666666666666,5.810483610785291,0.12410987297181827,,normal,0.0
45,1.5,3.6947186677174515,0.11455530493728532,-1.7021065950393623,normal,0.0
46,1.5333333333333334,0.49827121476705777,0.09097162504766608,-0.5824220180511457,normal,0.0
47,1.5666666666666667,0.5221201140289075,0.07852648953589376,-0.09853184223175084,normal,0.0
48,1.6,0.29430358815716917,0.09621692454123826,-0.24712130427360457,normal,0.0
49,1.6333333333333333,0.13609210049383275,0.08827339073600331,-0.005162805318832416,normal,0.0
50,1.6666666666666667,0.21874734369285403,0.08804126834275924,-0.10195389389991728,normal,0.0
51,1.7,0.2685907583801448,0.0886723062595808,-0.07760524749755887,normal,0.0
52,1.7333333333333334,0.1482868708370904,0.09083528332402327,-0.04646345973014817,normal,0.0
53,1.7666666666666666,1.1481236897190792,0.09128191677111522,-0.0576809048652651,normal,0.0
