frame_idx,timestamp,torso_angle,aspect_ratio,hip_velocity,state,confidence
0,0.0,5.002937973347087,0.1695505158819042,,normal,0.0
1,0.03333333333333333,3.4264003335869053,0.16373223481816784,0.14571815729141235,normal,0.0
2,0.06666666666666667,2.6164531134280473,0.16275210892913444,0.12822657823562622,normal,0.0
3,0.1,1.9244587950250562,0.16228678145093858,0.04526406526565551,normal,0.0
4,0.13333333333333333,1.7924925808234444,0.1618287661071969,0.03466129302978516,normal,0.0
5,0.16666666666666666,1.5038831094687588,0.1595800479492789,0.02195924520492554,normal,0.0
6,0.2,1.2601918123230378,0.158625279258421,-0.001939237117767333,normal,0.0
7,0.23333333333333334,1.2031510856558498,0.15821206039781188,-0.008172690868377687,normal,0.0
8,0.26666666666666666,1.2573393717738386,0.15874599587243263,-0.01002788543701172,normal,0.0
9,0.3,1.3105198593890797,0.16030790076191354,-0.0022897124290466313,normal,0.0
10,0.3333333333333333,1.3636963153108184,0.16174373200323142,-0.003997385501861573,normal,0.0
11,0.36666666666666664,1.4527396049848278,0.1635134107889098,-0.0014895200729370122,normal,0.0
12,0.4,1.4387920241750396,0.1635974830406151,-0.011497735977172834,normal,0.0
13,0.43333333333333335,1.4424347954300114,0.16301210891451937,-0.008566975593566896,normal,0.0
14,0.4666666666666667,1.4987093577633173,0.16265567722196,-0.028005838394165046,normal,0.0
15,0.5,1.5030970683146063,0.16274146779790447,-0.008832514286041262,normal,0.0
16,0.5333333333333333,1.5521814947502637,0.16349634101327795,-0.006051957607269289,normal,0.0
17,0.5666666666666667,1.5937202696214852,0.16410316536253947,-0.0002959370613098145,normal,0.0
18,0.6,1.6121068951776787,0.1645444291674355,0.003248155117034913,normal,0.0
19,0.6333333333333333,1.6650388538280085,0.16471683425755765,0.015834867954254154,normal,0.0
20,0.6666666666666666,1.7524933030536936,0.16498044215958885,0.01197159290313721,normal,0.0
21,0.7,1.9001060428068315,0.16494622922846594,0.019219815731048587,normal,0.0
22,0.7333333333333333,2.027173474925028,0.16536126576898366,0.013150870800018314,normal,0.0
23,0.7666666666666667,2.2245882690542174,0.16539273298943774,0.014442801475524857,normal,0.0
24,0.8,2.388712694937492,0.165470212554359,0.008465051651000978,normal,0.0
25,0.8333333333333334,2.535611628437828,0.16513552464597167,0.018242597579956058,normal,0.0
26,0.8666666666666667,2.6912848130322176,0.16472945243851522,0.012242496013641361,normal,0.0
27,0.9,2.9101161096232184,0.1642944410223249,0.006337165832519533,normal,0.0
28,0.9333333333333333,3.1275983016406004,0.16313908354009446,0.014263987541198734,normal,0.0
29,0.9666666666666667,3.4816475297662834,0.1623888788298238,-0.00026464462280273443,normal,0.0
30,1.0,3.841945132256683,0.1612997921073146,-0.0013715028762817385,normal,0.0
31,1.0333333333333334,4.117044101353974,0.1604745430824805,-0.0010138750076293913,normal,0.0
32,1.0666666666666667,4.4624142122890005,0.15909519401179634,0.013912618160247851,normal,0.0
33,1.1,4.819700445187128,0.15895234041879377,0.02390027046203606,normal,0.0
34,1.1333333333333333,5.338481284862008,0.15835115320542503,0.003124773502349865,normal,0.0
35,1.1666666666666667,5.972510911092154,0.15864386344302506,-5.9008598327636536e-05,normal,0.0
36,1.2,6.328594862992477,0.1578392159331222,0.006317496299743675,normal,0.0
37,1.2333333333333334,6.797661547084373,0.1599257153715406,-0.008786022663116427,normal,0.0
38,1.2666666666666666,7.152749059653702,0.1635481128376147,0.0006866455078125025,normal,0.0
39,1.3,7.582849141430618,0.16857760826751894,-0.004837810993194565,normal,0.0
40,1.3333333333333333,8.128798088931635,0.1729391510323152,-0.018207728862762517,normal,0.0
41,1.3666666666666667,8.827744938073602,0.17987803297050908,-0.014438331127166703,normal,0.0
42,1.4,9.544751610789566,0.18687543370844759,0.002133250236511238,normal,0.0
43,1.4333333333333333,10.37859819923039,0.19599221537017938,0.00988394021987912,normal,0.0
44,1.4666666666666666,11.0737004263466,0.20329426917417928,-6.258487701416037e-05,normal,0.0
45,1.5,11.704610146195925,0.21020119633186432,0.0025954842567443765,normal,0.0
46,1.5333333333333334,12.41815195007117,0.22044486590975154,-0.022578835487365653,normal,0.0
47,1.5666666666666667,13.033907910442343,0.23044104163506102,-0.011221468448638956,normal,0.0
48,1.6,13.88211432612981,0.24205292501106462,-0.008601844310760472,normal,0.0
49,1.6333333333333333,15.015355527194659,0.2535018890966958,-0.05812793970108053,normal,0.0
50,1.6666666666666667,15.819965342137815,0.2642561421501279,-0.0040072202682495,normal,0.0
51,1.7,16.936325910932005,0.2787356742633279,0.00941187143325809,normal,0.0
52,1.7333333333333334,17.629344235981257,0.2842394027987468,0.07202357053756692,normal,0.0
53,1.7666666666666666,18.745120010628746,0.30481088283229085,0.10377287864685096,normal,0.0
54,1.8,20.202284652435168,0.34930949815815715,0.10470539331436125,normal,0.0
55,1.8333333333333333,22.510614373976512,0.4655339183714557,0.07582783699035671,normal,0.0
56,1.8666666666666667,24.503500547068043,0.5062730072562464,0.01833736896514887,normal,0.0
57,1.9,27.612342329144067,0.5523526181813988,0.14333903789520314,normal,0.0
58,1.9333333333333333,29.764310699897255,0.4618251870880325,0.3600454330444325,normal,0.0
59,1.9666666666666666,33.9130122080551,0.6142806921829735,0.39903044700622703,normal,0.0
60,2.0,38.2427032701974,0.6572714586596801,0.48229068517684787,normal,0.0
61,2.033333333333333,44.779268981523956,0.6037808890034914,0.39546847343444963,normal,0.0
62,2.066666666666667,51.701735185162704,0.700184435159053,0.45845121145247963,normal,0.0
63,2.1,48.85639265215969,0.7029649422732294,0.7741159200668363,normal,0.0
64,2.1333333333333333,45.20347588040674,0.7298928817341132,0.7170787453651454,normal,0.0
65,2.1666666666666665,40.97938881948199,0.8115922001404381,0.8546161651611358,normal,0.0
66,2.2,38.62980331272131,0.8377248383641549,0.45124053955077686,normal,0.0
67,2.2333333333333334,37.487642357679704,0.8221361011029118,0.5409023165702839,normal,0.0
68,2.2666666666666666,34.23184131803909,0.8449948115011516,0.4109278321266189,normal,0.0
69,2.3,35.64748343359961,0.8863562756185004,0.24307519197464075,normal,0.0
70,2.3333333333333335,39.65603384221875,0.8925529527770579,0.32319545745849293,normal,0.0
